location,target_end_date,target_type,true_value,location_name,population
CH,2022-09-10,Deaths,12,Switzerland,8466017
CH,2022-09-17,Deaths,5,Switzerland,8466017
CH,2022-09-24,Deaths,6,Switzerland,8466017
CH,2022-10-01,Deaths,11,Switzerland,8466017
CH,2022-10-08,Deaths,8,Switzerland,8466017
CH,2022-10-15,Deaths,5,Switzerland,8466017
CH,2022-10-22,Deaths,20,Switzerland,8466017
CH,2022-10-29,Deaths,20,Switzerland,8466017
CH,2022-11-05,Deaths,19,Switzerland,8466017
CH,2022-11-12,Deaths,16,Switzerland,8466017
CH,2022-11-19,Deaths,13,Switzerland,8466017
CH,2022-11-26,Deaths,6,Switzerland,8466017
CH,2022-12-03,Deaths,21,Switzerland,8466017
CY,2020-01-25,Deaths,0,Cyprus,1179551
CY,2020-02-01,Deaths,0,Cyprus,1179551
CY,2020-02-08,Deaths,0,Cyprus,1179551
CY,2020-02-15,Deaths,0,Cyprus,1179551
CY,2020-02-22,Deaths,0,Cyprus,1179551
CY,2020-02-29,Deaths,0,Cyprus,1179551
CY,2020-03-07,Deaths,0,Cyprus,1179551
CY,2020-03-14,Deaths,0,Cyprus,1179551
CY,2020-03-21,Deaths,0,Cyprus,1179551
CY,2020-03-28,Deaths,5,Cyprus,1179551
CY,2020-04-04,Deaths,4,Cyprus,1179551
CY,2020-04-11,Deaths,1,Cyprus,1179551
CY,2020-04-18,Deaths,2,Cyprus,1179551
CY,2020-04-25,Deaths,2,Cyprus,1179551
CY,2020-05-02,Deaths,1,Cyprus,1179551
CY,2020-05-09,Deaths,0,Cyprus,1179551
CY,2020-05-16,Deaths,2,Cyprus,1179551
CY,2020-05-23,Deaths,0,Cyprus,1179551
CY,2020-05-30,Deaths,0,Cyprus,1179551
CY,2020-06-06,Deaths,0,Cyprus,1179551
CY,2020-06-13,Deaths,1,Cyprus,1179551
CY,2020-06-20,Deaths,1,Cyprus,1179551
CY,2020-06-27,Deaths,0,Cyprus,1179551
CY,2020-07-04,Deaths,0,Cyprus,1179551
CY,2020-07-11,Deaths,0,Cyprus,1179551
CY,2020-07-18,Deaths,0,Cyprus,1179551
CY,2020-07-25,Deaths,0,Cyprus,1179551
CY,2020-08-01,Deaths,0,Cyprus,1179551
CY,2020-08-08,Deaths,0,Cyprus,1179551
CY,2020-08-15,Deaths,1,Cyprus,1179551
CY,2020-08-22,Deaths,1,Cyprus,1179551
CY,2020-08-29,Deaths,0,Cyprus,1179551
CY,2020-09-05,Deaths,0,Cyprus,1179551
CY,2020-09-12,Deaths,0,Cyprus,1179551
CY,2020-09-19,Deaths,1,Cyprus,1179551
CY,2020-09-26,Deaths,0,Cyprus,1179551
CY,2020-10-03,Deaths,0,Cyprus,1179551
CY,2020-10-10,Deaths,3,Cyprus,1179551
CY,2020-10-17,Deaths,0,Cyprus,1179551
CY,2020-10-24,Deaths,0,Cyprus,1179551
CY,2020-10-31,Deaths,0,Cyprus,1179551
CY,2020-11-07,Deaths,1,Cyprus,1179551
CY,2020-11-14,Deaths,12,Cyprus,1179551
CY,2020-11-21,Deaths,5,Cyprus,1179551
CY,2020-11-28,Deaths,5,Cyprus,1179551
CY,2020-12-05,Deaths,9,Cyprus,1179551
CY,2020-12-12,Deaths,18,Cyprus,1179551
CY,2020-12-19,Deaths,13,Cyprus,1179551
CY,2020-12-26,Deaths,22,Cyprus,1179551
CY,2021-01-02,Deaths,18,Cyprus,1179551
CY,2021-01-09,Deaths,14,Cyprus,1179551
CY,2021-01-16,Deaths,25,Cyprus,1179551
CY,2021-01-23,Deaths,13,Cyprus,1179551
CY,2021-01-30,Deaths,18,Cyprus,1179551
CY,2021-02-06,Deaths,13,Cyprus,1179551
CY,2021-02-13,Deaths,9,Cyprus,1179551
CY,2021-02-20,Deaths,10,Cyprus,1179551
CY,2021-02-27,Deaths,2,Cyprus,1179551
CY,2021-03-06,Deaths,1,Cyprus,1179551
CY,2021-03-13,Deaths,6,Cyprus,1179551
CY,2021-03-20,Deaths,3,Cyprus,1179551
CY,2021-03-27,Deaths,7,Cyprus,1179551
CY,2021-04-03,Deaths,13,Cyprus,1179551
CY,2021-04-10,Deaths,7,Cyprus,1179551
CY,2021-04-17,Deaths,16,Cyprus,1179551
CY,2021-04-24,Deaths,13,Cyprus,1179551
CY,2021-05-01,Deaths,15,Cyprus,1179551
CY,2021-05-08,Deaths,20,Cyprus,1179551
CY,2021-05-15,Deaths,14,Cyprus,1179551
CY,2021-05-22,Deaths,6,Cyprus,1179551
CY,2021-05-29,Deaths,8,Cyprus,1179551
CY,2021-06-05,Deaths,3,Cyprus,1179551
CY,2021-06-12,Deaths,9,Cyprus,1179551
CY,2021-06-19,Deaths,2,Cyprus,1179551
CY,2021-06-26,Deaths,0,Cyprus,1179551
CY,2021-07-03,Deaths,0,Cyprus,1179551
CY,2021-07-10,Deaths,6,Cyprus,1179551
CY,2021-07-17,Deaths,4,Cyprus,1179551
CY,2021-07-24,Deaths,14,Cyprus,1179551
CY,2021-07-31,Deaths,21,Cyprus,1179551
CY,2021-08-07,Deaths,19,Cyprus,1179551
CY,2021-08-14,Deaths,22,Cyprus,1179551
CY,2021-08-21,Deaths,22,Cyprus,1179551
CY,2021-08-28,Deaths,22,Cyprus,1179551
CY,2021-09-04,Deaths,16,Cyprus,1179551
CY,2021-09-11,Deaths,15,Cyprus,1179551
CY,2021-09-18,Deaths,9,Cyprus,1179551
CY,2021-09-25,Deaths,5,Cyprus,1179551
CY,2021-10-02,Deaths,2,Cyprus,1179551
CY,2021-10-09,Deaths,6,Cyprus,1179551
CY,2021-10-16,Deaths,4,Cyprus,1179551
CY,2021-10-23,Deaths,7,Cyprus,1179551
CY,2021-10-30,Deaths,6,Cyprus,1179551
CY,2021-11-06,Deaths,2,Cyprus,1179551
CY,2021-11-13,Deaths,10,Cyprus,1179551
CY,2021-11-20,Deaths,3,Cyprus,1179551
CY,2021-11-27,Deaths,1,Cyprus,1179551
CY,2021-12-04,Deaths,10,Cyprus,1179551
CY,2021-12-11,Deaths,7,Cyprus,1179551
CY,2021-12-18,Deaths,11,Cyprus,1179551
CY,2021-12-25,Deaths,9,Cyprus,1179551
CY,2022-01-01,Deaths,10,Cyprus,1179551
CY,2022-01-08,Deaths,16,Cyprus,1179551
CY,2022-01-15,Deaths,19,Cyprus,1179551
CY,2022-01-22,Deaths,36,Cyprus,1179551
CY,2022-01-29,Deaths,21,Cyprus,1179551
CY,2022-02-05,Deaths,11,Cyprus,1179551
CY,2022-02-12,Deaths,44,Cyprus,1179551
CY,2022-02-19,Deaths,26,Cyprus,1179551
CY,2022-02-26,Deaths,41,Cyprus,1179551
CY,2022-03-05,Deaths,23,Cyprus,1179551
CY,2022-03-12,Deaths,24,Cyprus,1179551
CY,2022-03-19,Deaths,17,Cyprus,1179551
CY,2022-03-26,Deaths,16,Cyprus,1179551
CY,2022-04-02,Deaths,13,Cyprus,1179551
CY,2022-04-09,Deaths,35,Cyprus,1179551
CY,2022-04-16,Deaths,13,Cyprus,1179551
CY,2022-04-23,Deaths,18,Cyprus,1179551
CY,2022-04-30,Deaths,9,Cyprus,1179551
CY,2022-05-07,Deaths,12,Cyprus,1179551
CY,2022-05-14,Deaths,19,Cyprus,1179551
CY,2022-05-21,Deaths,6,Cyprus,1179551
CY,2022-05-28,Deaths,2,Cyprus,1179551
CY,2022-06-04,Deaths,8,Cyprus,1179551
CY,2022-06-11,Deaths,1,Cyprus,1179551
CY,2022-06-18,Deaths,2,Cyprus,1179551
CY,2022-06-25,Deaths,2,Cyprus,1179551
CY,2022-07-02,Deaths,3,Cyprus,1179551
CY,2022-07-09,Deaths,4,Cyprus,1179551
CY,2022-07-16,Deaths,7,Cyprus,1179551
CY,2022-07-23,Deaths,13,Cyprus,1179551
CY,2022-07-30,Deaths,16,Cyprus,1179551
CY,2022-08-06,Deaths,28,Cyprus,1179551
CY,2022-08-13,Deaths,6,Cyprus,1179551
CY,2022-08-20,Deaths,3,Cyprus,1179551
CY,2022-08-27,Deaths,16,Cyprus,1179551
CY,2022-09-03,Deaths,4,Cyprus,1179551
CY,2022-09-10,Deaths,1,Cyprus,1179551
CY,2022-09-17,Deaths,5,Cyprus,1179551
CY,2022-09-24,Deaths,2,Cyprus,1179551
CY,2022-10-01,Deaths,2,Cyprus,1179551
CY,2022-10-08,Deaths,5,Cyprus,1179551
CY,2022-10-15,Deaths,2,Cyprus,1179551
CY,2022-10-22,Deaths,2,Cyprus,1179551
CY,2022-10-29,Deaths,3,Cyprus,1179551
CY,2022-11-05,Deaths,6,Cyprus,1179551
CY,2022-11-12,Deaths,10,Cyprus,1179551
CY,2022-11-19,Deaths,8,Cyprus,1179551
CY,2022-11-26,Deaths,8,Cyprus,1179551
CY,2022-12-03,Deaths,11,Cyprus,1179551
CZ,2020-01-25,Deaths,0,Czechia,10591323
CZ,2020-02-01,Deaths,0,Czechia,10591323
CZ,2020-02-08,Deaths,0,Czechia,10591323
CZ,2020-02-15,Deaths,0,Czechia,10591323
CZ,2020-02-22,Deaths,0,Czechia,10591323
CZ,2020-02-29,Deaths,0,Czechia,10591323
CZ,2020-03-07,Deaths,0,Czechia,10591323
CZ,2020-03-14,Deaths,0,Czechia,10591323
CZ,2020-03-21,Deaths,0,Czechia,10591323
CZ,2020-03-28,Deaths,11,Czechia,10591323
CZ,2020-04-04,Deaths,48,Czechia,10591323
CZ,2020-04-11,Deaths,70,Czechia,10591323
CZ,2020-04-18,Deaths,52,Czechia,10591323
CZ,2020-04-25,Deaths,37,Czechia,10591323
CZ,2020-05-02,Deaths,27,Czechia,10591323
CZ,2020-05-09,Deaths,31,Czechia,10591323
CZ,2020-05-16,Deaths,20,Czechia,10591323
CZ,2020-05-23,Deaths,18,Czechia,10591323
CZ,2020-05-30,Deaths,5,Czechia,10591323
CZ,2020-06-06,Deaths,8,Czechia,10591323
CZ,2020-06-13,Deaths,1,Czechia,10591323
CZ,2020-06-20,Deaths,8,Czechia,10591323
CZ,2020-06-27,Deaths,13,Czechia,10591323
CZ,2020-07-04,Deaths,2,Czechia,10591323
CZ,2020-07-11,Deaths,1,Czechia,10591323
CZ,2020-07-18,Deaths,6,Czechia,10591323
CZ,2020-07-25,Deaths,11,Czechia,10591323
CZ,2020-08-01,Deaths,14,Czechia,10591323
CZ,2020-08-08,Deaths,6,Czechia,10591323
CZ,2020-08-15,Deaths,6,Czechia,10591323
CZ,2020-08-22,Deaths,16,Czechia,10591323
CZ,2020-08-29,Deaths,10,Czechia,10591323
CZ,2020-09-05,Deaths,10,Czechia,10591323
CZ,2020-09-12,Deaths,22,Czechia,10591323
CZ,2020-09-19,Deaths,46,Czechia,10591323
CZ,2020-09-26,Deaths,92,Czechia,10591323
CZ,2020-10-03,Deaths,120,Czechia,10591323
CZ,2020-10-10,Deaths,237,Czechia,10591323
CZ,2020-10-17,Deaths,404,Czechia,10591323
CZ,2020-10-24,Deaths,725,Czechia,10591323
CZ,2020-10-31,Deaths,1174,Czechia,10591323
CZ,2020-11-07,Deaths,1430,Czechia,10591323
CZ,2020-11-14,Deaths,1377,Czechia,10591323
CZ,2020-11-21,Deaths,1037,Czechia,10591323
CZ,2020-11-28,Deaths,959,Czechia,10591323
CZ,2020-12-05,Deaths,761,Czechia,10591323
CZ,2020-12-12,Deaths,635,Czechia,10591323
CZ,2020-12-19,Deaths,821,Czechia,10591323
CZ,2020-12-26,Deaths,679,Czechia,10591323
CZ,2021-01-02,Deaths,877,Czechia,10591323
CZ,2021-01-09,Deaths,1151,Czechia,10591323
CZ,2021-01-16,Deaths,1237,Czechia,10591323
CZ,2021-01-23,Deaths,1055,Czechia,10591323
CZ,2021-01-30,Deaths,941,Czechia,10591323
CZ,2021-02-06,Deaths,918,Czechia,10591323
CZ,2021-02-13,Deaths,929,Czechia,10591323
CZ,2021-02-20,Deaths,1039,Czechia,10591323
CZ,2021-02-27,Deaths,1097,Czechia,10591323
CZ,2021-03-06,Deaths,1364,Czechia,10591323
CZ,2021-03-13,Deaths,1525,Czechia,10591323
CZ,2021-03-20,Deaths,1447,Czechia,10591323
CZ,2021-03-27,Deaths,1248,Czechia,10591323
CZ,2021-04-03,Deaths,1089,Czechia,10591323
CZ,2021-04-10,Deaths,867,Czechia,10591323
CZ,2021-04-17,Deaths,662,Czechia,10591323
CZ,2021-04-24,Deaths,524,Czechia,10591323
CZ,2021-05-01,Deaths,396,Czechia,10591323
CZ,2021-05-08,Deaths,331,Czechia,10591323
CZ,2021-05-15,Deaths,239,Czechia,10591323
CZ,2021-05-22,Deaths,126,Czechia,10591323
CZ,2021-05-29,Deaths,89,Czechia,10591323
CZ,2021-06-05,Deaths,56,Czechia,10591323
CZ,2021-06-12,Deaths,67,Czechia,10591323
CZ,2021-06-19,Deaths,54,Czechia,10591323
CZ,2021-06-26,Deaths,18,Czechia,10591323
CZ,2021-07-03,Deaths,14,Czechia,10591323
CZ,2021-07-10,Deaths,21,Czechia,10591323
CZ,2021-07-17,Deaths,5,Czechia,10591323
CZ,2021-07-24,Deaths,21,Czechia,10591323
CZ,2021-07-31,Deaths,16,Czechia,10591323
CZ,2021-08-07,Deaths,-10,Czechia,10591323
CZ,2021-08-14,Deaths,10,Czechia,10591323
CZ,2021-08-21,Deaths,11,Czechia,10591323
CZ,2021-08-28,Deaths,17,Czechia,10591323
CZ,2021-09-04,Deaths,5,Czechia,10591323
CZ,2021-09-11,Deaths,7,Czechia,10591323
CZ,2021-09-18,Deaths,16,Czechia,10591323
CZ,2021-09-25,Deaths,23,Czechia,10591323
CZ,2021-10-02,Deaths,25,Czechia,10591323
CZ,2021-10-09,Deaths,22,Czechia,10591323
CZ,2021-10-16,Deaths,40,Czechia,10591323
CZ,2021-10-23,Deaths,69,Czechia,10591323
CZ,2021-10-30,Deaths,128,Czechia,10591323
CZ,2021-11-06,Deaths,249,Czechia,10591323
CZ,2021-11-13,Deaths,446,Czechia,10591323
CZ,2021-11-20,Deaths,574,Czechia,10591323
CZ,2021-11-27,Deaths,739,Czechia,10591323
CZ,2021-12-04,Deaths,832,Czechia,10591323
CZ,2021-12-11,Deaths,801,Czechia,10591323
CZ,2021-12-18,Deaths,772,Czechia,10591323
CZ,2021-12-25,Deaths,543,Czechia,10591323
CZ,2022-01-01,Deaths,490,Czechia,10591323
CZ,2022-01-08,Deaths,376,Czechia,10591323
CZ,2022-01-15,Deaths,270,Czechia,10591323
CZ,2022-01-22,Deaths,193,Czechia,10591323
CZ,2022-01-29,Deaths,147,Czechia,10591323
CZ,2022-02-05,Deaths,242,Czechia,10591323
CZ,2022-02-12,Deaths,355,Czechia,10591323
CZ,2022-02-19,Deaths,423,Czechia,10591323
CZ,2022-02-26,Deaths,370,Czechia,10591323
CZ,2022-03-05,Deaths,334,Czechia,10591323
CZ,2022-03-12,Deaths,234,Czechia,10591323
CZ,2022-03-19,Deaths,226,Czechia,10591323
CZ,2022-03-26,Deaths,175,Czechia,10591323
CZ,2022-04-02,Deaths,188,Czechia,10591323
CZ,2022-04-09,Deaths,165,Czechia,10591323
CZ,2022-04-16,Deaths,100,Czechia,10591323
CZ,2022-04-23,Deaths,101,Czechia,10591323
CZ,2022-04-30,Deaths,74,Czechia,10591323
CZ,2022-05-07,Deaths,60,Czechia,10591323
CZ,2022-05-14,Deaths,30,Czechia,10591323
CZ,2022-05-21,Deaths,21,Czechia,10591323
CZ,2022-05-28,Deaths,15,Czechia,10591323
CZ,2022-06-04,Deaths,10,Czechia,10591323
CZ,2022-06-11,Deaths,10,Czechia,10591323
CZ,2022-06-18,Deaths,6,Czechia,10591323
CZ,2022-06-25,Deaths,6,Czechia,10591323
CZ,2022-07-02,Deaths,8,Czechia,10591323
CZ,2022-07-09,Deaths,11,Czechia,10591323
CZ,2022-07-16,Deaths,20,Czechia,10591323
CZ,2022-07-23,Deaths,31,Czechia,10591323
CZ,2022-07-30,Deaths,86,Czechia,10591323
CZ,2022-08-06,Deaths,86,Czechia,10591323
CZ,2022-08-13,Deaths,86,Czechia,10591323
CZ,2022-08-20,Deaths,78,Czechia,10591323
CZ,2022-08-27,Deaths,68,Czechia,10591323
CZ,2022-09-03,Deaths,61,Czechia,10591323
CZ,2022-09-10,Deaths,58,Czechia,10591323
CZ,2022-09-17,Deaths,47,Czechia,10591323
CZ,2022-09-24,Deaths,59,Czechia,10591323
CZ,2022-10-01,Deaths,95,Czechia,10591323
CZ,2022-10-08,Deaths,127,Czechia,10591323
CZ,2022-10-15,Deaths,146,Czechia,10591323
CZ,2022-10-22,Deaths,112,Czechia,10591323
CZ,2022-10-29,Deaths,78,Czechia,10591323
CZ,2022-11-05,Deaths,78,Czechia,10591323
CZ,2022-11-12,Deaths,62,Czechia,10591323
CZ,2022-11-19,Deaths,41,Czechia,10591323
CZ,2022-11-26,Deaths,46,Czechia,10591323
CZ,2022-12-03,Deaths,104,Czechia,10591323
DE,2020-01-25,Deaths,0,Germany,82695000
DE,2020-02-01,Deaths,0,Germany,82695000
DE,2020-02-08,Deaths,0,Germany,82695000
DE,2020-02-15,Deaths,0,Germany,82695000
DE,2020-02-22,Deaths,0,Germany,82695000
DE,2020-02-29,Deaths,0,Germany,82695000
DE,2020-03-07,Deaths,0,Germany,82695000
DE,2020-03-14,Deaths,8,Germany,82695000
DE,2020-03-21,Deaths,39,Germany,82695000
DE,2020-03-28,Deaths,278,Germany,82695000
DE,2020-04-04,Deaths,833,Germany,82695000
DE,2020-04-11,Deaths,1386,Germany,82695000
DE,2020-04-18,Deaths,1566,Germany,82695000
DE,2020-04-25,Deaths,1390,Germany,82695000
DE,2020-05-02,Deaths,1075,Germany,82695000
DE,2020-05-09,Deaths,794,Germany,82695000
DE,2020-05-16,Deaths,512,Germany,82695000
DE,2020-05-23,Deaths,335,Germany,82695000
DE,2020-05-30,Deaths,273,Germany,82695000
DE,2020-06-06,Deaths,157,Germany,82695000
DE,2020-06-13,Deaths,135,Germany,82695000
DE,2020-06-20,Deaths,102,Germany,82695000
DE,2020-06-27,Deaths,71,Germany,82695000
DE,2020-07-04,Deaths,56,Germany,82695000
DE,2020-07-11,Deaths,50,Germany,82695000
DE,2020-07-18,Deaths,23,Germany,82695000
DE,2020-07-25,Deaths,35,Germany,82695000
DE,2020-08-01,Deaths,30,Germany,82695000
DE,2020-08-08,Deaths,47,Germany,82695000
DE,2020-08-15,Deaths,36,Germany,82695000
DE,2020-08-22,Deaths,36,Germany,82695000
DE,2020-08-29,Deaths,22,Germany,82695000
DE,2020-09-05,Deaths,35,Germany,82695000
DE,2020-09-12,Deaths,23,Germany,82695000
DE,2020-09-19,Deaths,37,Germany,82695000
DE,2020-09-26,Deaths,68,Germany,82695000
DE,2020-10-03,Deaths,75,Germany,82695000
DE,2020-10-10,Deaths,77,Germany,82695000
DE,2020-10-17,Deaths,163,Germany,82695000
DE,2020-10-24,Deaths,236,Germany,82695000
DE,2020-10-31,Deaths,449,Germany,82695000
DE,2020-11-07,Deaths,774,Germany,82695000
DE,2020-11-14,Deaths,1152,Germany,82695000
DE,2020-11-21,Deaths,1506,Germany,82695000
DE,2020-11-28,Deaths,2081,Germany,82695000
DE,2020-12-05,Deaths,2552,Germany,82695000
DE,2020-12-12,Deaths,2949,Germany,82695000
DE,2020-12-19,Deaths,4174,Germany,82695000
DE,2020-12-26,Deaths,3782,Germany,82695000
DE,2021-01-02,Deaths,4538,Germany,82695000
DE,2021-01-09,Deaths,5918,Germany,82695000
DE,2021-01-16,Deaths,6096,Germany,82695000
DE,2021-01-23,Deaths,5547,Germany,82695000
DE,2021-01-30,Deaths,5025,Germany,82695000
DE,2021-02-06,Deaths,4740,Germany,82695000
DE,2021-02-13,Deaths,3456,Germany,82695000
DE,2021-02-20,Deaths,2954,Germany,82695000
DE,2021-02-27,Deaths,2192,Germany,82695000
DE,2021-03-06,Deaths,1916,Germany,82695000
DE,2021-03-13,Deaths,1497,Germany,82695000
DE,2021-03-20,Deaths,1264,Germany,82695000
DE,2021-03-27,Deaths,1215,Germany,82695000
DE,2021-04-03,Deaths,1115,Germany,82695000
DE,2021-04-10,Deaths,1354,Germany,82695000
DE,2021-04-17,Deaths,1598,Germany,82695000
DE,2021-04-24,Deaths,1597,Germany,82695000
DE,2021-05-01,Deaths,1638,Germany,82695000
DE,2021-05-08,Deaths,1566,Germany,82695000
DE,2021-05-15,Deaths,1377,Germany,82695000
DE,2021-05-22,Deaths,1273,Germany,82695000
DE,2021-05-29,Deaths,1052,Germany,82695000
DE,2021-06-05,Deaths,798,Germany,82695000
DE,2021-06-12,Deaths,668,Germany,82695000
DE,2021-06-19,Deaths,553,Germany,82695000
DE,2021-06-26,Deaths,377,Germany,82695000
DE,2021-07-03,Deaths,277,Germany,82695000
DE,2021-07-10,Deaths,202,Germany,82695000
DE,2021-07-17,Deaths,134,Germany,82695000
DE,2021-07-24,Deaths,161,Germany,82695000
DE,2021-07-31,Deaths,138,Germany,82695000
DE,2021-08-07,Deaths,120,Germany,82695000
DE,2021-08-14,Deaths,86,Germany,82695000
DE,2021-08-21,Deaths,109,Germany,82695000
DE,2021-08-28,Deaths,145,Germany,82695000
DE,2021-09-04,Deaths,207,Germany,82695000
DE,2021-09-11,Deaths,273,Germany,82695000
DE,2021-09-18,Deaths,322,Germany,82695000
DE,2021-09-25,Deaths,445,Germany,82695000
DE,2021-10-02,Deaths,412,Germany,82695000
DE,2021-10-09,Deaths,401,Germany,82695000
DE,2021-10-16,Deaths,423,Germany,82695000
DE,2021-10-23,Deaths,476,Germany,82695000
DE,2021-10-30,Deaths,619,Germany,82695000
DE,2021-11-06,Deaths,792,Germany,82695000
DE,2021-11-13,Deaths,1129,Germany,82695000
DE,2021-11-20,Deaths,1370,Germany,82695000
DE,2021-11-27,Deaths,1792,Germany,82695000
DE,2021-12-04,Deaths,2167,Germany,82695000
DE,2021-12-11,Deaths,2560,Germany,82695000
DE,2021-12-18,Deaths,2547,Germany,82695000
DE,2021-12-25,Deaths,2223,Germany,82695000
DE,2022-01-01,Deaths,1833,Germany,82695000
DE,2022-01-08,Deaths,1791,Germany,82695000
DE,2022-01-15,Deaths,1672,Germany,82695000
DE,2022-01-22,Deaths,1092,Germany,82695000
DE,2022-01-29,Deaths,1002,Germany,82695000
DE,2022-02-05,Deaths,1010,Germany,82695000
DE,2022-02-12,Deaths,1201,Germany,82695000
DE,2022-02-19,Deaths,1325,Germany,82695000
DE,2022-02-26,Deaths,1419,Germany,82695000
DE,2022-03-05,Deaths,1430,Germany,82695000
DE,2022-03-12,Deaths,1470,Germany,82695000
DE,2022-03-19,Deaths,1346,Germany,82695000
DE,2022-03-26,Deaths,1521,Germany,82695000
DE,2022-04-02,Deaths,1599,Germany,82695000
DE,2022-04-09,Deaths,1728,Germany,82695000
DE,2022-04-16,Deaths,1227,Germany,82695000
DE,2022-04-23,Deaths,1237,Germany,82695000
DE,2022-04-30,Deaths,1282,Germany,82695000
DE,2022-05-07,Deaths,1072,Germany,82695000
DE,2022-05-14,Deaths,966,Germany,82695000
DE,2022-05-21,Deaths,826,Germany,82695000
DE,2022-05-28,Deaths,537,Germany,82695000
DE,2022-06-04,Deaths,524,Germany,82695000
DE,2022-06-11,Deaths,420,Germany,82695000
DE,2022-06-18,Deaths,370,Germany,82695000
DE,2022-06-25,Deaths,558,Germany,82695000
DE,2022-07-02,Deaths,558,Germany,82695000
DE,2022-07-09,Deaths,570,Germany,82695000
DE,2022-07-16,Deaths,671,Germany,82695000
DE,2022-07-23,Deaths,644,Germany,82695000
DE,2022-07-30,Deaths,795,Germany,82695000
DE,2022-08-06,Deaths,886,Germany,82695000
DE,2022-08-13,Deaths,840,Germany,82695000
DE,2022-08-20,Deaths,806,Germany,82695000
DE,2022-08-27,Deaths,600,Germany,82695000
DE,2022-09-03,Deaths,658,Germany,82695000
DE,2022-09-10,Deaths,537,Germany,82695000
DE,2022-09-17,Deaths,634,Germany,82695000
DE,2022-09-24,Deaths,525,Germany,82695000
DE,2022-10-01,Deaths,606,Germany,82695000
DE,2022-10-08,Deaths,471,Germany,82695000
DE,2022-10-15,Deaths,885,Germany,82695000
DE,2022-10-22,Deaths,1062,Germany,82695000
DE,2022-10-29,Deaths,1062,Germany,82695000
DE,2022-11-05,Deaths,991,Germany,82695000
DE,2022-11-12,Deaths,1053,Germany,82695000
DE,2022-11-19,Deaths,1025,Germany,82695000
DE,2022-11-26,Deaths,882,Germany,82695000
DE,2022-12-03,Deaths,703,Germany,82695000
DK,2020-01-25,Deaths,0,Denmark,5769603
DK,2020-02-01,Deaths,0,Denmark,5769603
DK,2020-02-08,Deaths,0,Denmark,5769603
DK,2020-02-15,Deaths,0,Denmark,5769603
DK,2020-02-22,Deaths,0,Denmark,5769603
DK,2020-02-29,Deaths,0,Denmark,5769603
DK,2020-03-07,Deaths,0,Denmark,5769603
DK,2020-03-14,Deaths,1,Denmark,5769603
DK,2020-03-21,Deaths,12,Denmark,5769603
DK,2020-03-28,Deaths,52,Denmark,5769603
DK,2020-04-04,Deaths,96,Denmark,5769603
DK,2020-04-11,Deaths,99,Denmark,5769603
DK,2020-04-18,Deaths,86,Denmark,5769603
DK,2020-04-25,Deaths,72,Denmark,5769603
DK,2020-05-02,Deaths,57,Denmark,5769603
DK,2020-05-09,Deaths,51,Denmark,5769603
DK,2020-05-16,Deaths,17,Denmark,5769603
DK,2020-05-23,Deaths,18,Denmark,5769603
DK,2020-05-30,Deaths,10,Denmark,5769603
DK,2020-06-06,Deaths,16,Denmark,5769603
DK,2020-06-13,Deaths,10,Denmark,5769603
DK,2020-06-20,Deaths,3,Denmark,5769603
DK,2020-06-27,Deaths,4,Denmark,5769603
DK,2020-07-04,Deaths,2,Denmark,5769603
DK,2020-07-11,Deaths,3,Denmark,5769603
DK,2020-07-18,Deaths,2,Denmark,5769603
DK,2020-07-25,Deaths,2,Denmark,5769603
DK,2020-08-01,Deaths,2,Denmark,5769603
DK,2020-08-08,Deaths,2,Denmark,5769603
DK,2020-08-15,Deaths,4,Denmark,5769603
DK,2020-08-22,Deaths,1,Denmark,5769603
DK,2020-08-29,Deaths,2,Denmark,5769603
DK,2020-09-05,Deaths,3,Denmark,5769603
DK,2020-09-12,Deaths,3,Denmark,5769603
DK,2020-09-19,Deaths,5,Denmark,5769603
DK,2020-09-26,Deaths,13,Denmark,5769603
DK,2020-10-03,Deaths,6,Denmark,5769603
DK,2020-10-10,Deaths,13,Denmark,5769603
DK,2020-10-17,Deaths,12,Denmark,5769603
DK,2020-10-24,Deaths,21,Denmark,5769603
DK,2020-10-31,Deaths,21,Denmark,5769603
DK,2020-11-07,Deaths,19,Denmark,5769603
DK,2020-11-14,Deaths,17,Denmark,5769603
DK,2020-11-21,Deaths,24,Denmark,5769603
DK,2020-11-28,Deaths,42,Denmark,5769603
DK,2020-12-05,Deaths,55,Denmark,5769603
DK,2020-12-12,Deaths,57,Denmark,5769603
DK,2020-12-19,Deaths,84,Denmark,5769603
DK,2020-12-26,Deaths,134,Denmark,5769603
DK,2021-01-02,Deaths,192,Denmark,5769603
DK,2021-01-09,Deaths,197,Denmark,5769603
DK,2021-01-16,Deaths,205,Denmark,5769603
DK,2021-01-23,Deaths,222,Denmark,5769603
DK,2021-01-30,Deaths,137,Denmark,5769603
DK,2021-02-06,Deaths,109,Denmark,5769603
DK,2021-02-13,Deaths,69,Denmark,5769603
DK,2021-02-20,Deaths,49,Denmark,5769603
DK,2021-02-27,Deaths,25,Denmark,5769603
DK,2021-03-06,Deaths,19,Denmark,5769603
DK,2021-03-13,Deaths,13,Denmark,5769603
DK,2021-03-20,Deaths,9,Denmark,5769603
DK,2021-03-27,Deaths,14,Denmark,5769603
DK,2021-04-03,Deaths,15,Denmark,5769603
DK,2021-04-10,Deaths,11,Denmark,5769603
DK,2021-04-17,Deaths,13,Denmark,5769603
